Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Azimuth [°],Pick,x,y,Direction,Direction_manual,Curve,Notice,Direction_manual_simplified,Lithology
800,7656.8,46.77247,-121.76614,1361,12.1,6842.2,203,TRUE,-2224.168119,-1488.455275,SSW,SSW,TRUE,,SW,Qra
801,7666.4,46.77241,-121.76618,1361,13.2,6849.3,203,TRUE,-2227.216884,-1495.12697,SSW,SSW,TRUE,,SW,Qra
802,7675.9,46.77235,-121.76622,1360,13.2,6856.4,203,TRUE,-2230.265655,-1501.798665,SSW,SSW,TRUE,,SW,Qra
803,7685.5,46.77229,-121.76625,1360,13.2,6863.6,201,TRUE,-2232.552861,-1508.470361,SSW,SSW,TRUE,,SW,Qra
804,7695.1,46.77219,-121.7663,1359,10.8,6875.5,198,TRUE,-2236.36488,-1519.589853,SSW,SSW,TRUE,,SW,Qra
805,7704.7,46.77209,-121.76634,1359,10.7,6887.4,196,TRUE,-2239.415338,-1530.709345,SSW,SSW,TRUE,,SW,Qra
806,7714.2,46.77199,-121.76638,1358,13.1,6899.3,200,TRUE,-2242.465807,-1541.828838,SSW,SSW,TRUE,,SW,Qra
807,7723.8,46.77192,-121.76643,1358,11.5,6908.1,204,TRUE,-2246.276615,-1549.612482,SSW,SSW,TRUE,,SW,Qra
808,7733.4,46.77185,-121.76649,1358,9.9,6916.8,207,TRUE,-2250.849013,-1557.396127,SSW,SSW,TRUE,,SW,Qra
809,7742.9,46.77178,-121.76654,1357,10.8,6925.6,207,TRUE,-2254.659842,-1565.179772,SSW,SSW,TRUE,,SW,Qra
810,7752.5,46.77171,-121.76659,1357,10.8,6934.4,215,TRUE,-2258.470681,-1572.963416,SW,SW,TRUE,,SW,Qra
811,7762.1,46.77166,-121.76667,1357,11.1,6942.5,223,TRUE,-2264.565437,-1578.523162,SW,SW,TRUE,,SW,Qra
812,7771.7,46.77161,-121.76676,1356,11.4,6950.6,231,TRUE,-2271.421787,-1584.082909,SW,SW,TRUE,,SW,Qra
813,7781.2,46.77157,-121.76684,1356,11.7,6958.8,231,TRUE,-2277.516143,-1588.530706,SW,SW,TRUE,,SW,Qra
814,7790.8,46.77152,-121.76692,1355,11.7,6966.9,231,TRUE,-2283.610932,-1594.090452,SW,SW,TRUE,,SW,Qra
815,7800.4,46.77147,-121.76701,1355,11.7,6975,231,TRUE,-2290.467318,-1599.650198,SW,SW,TRUE,,SW,Qra
816,7809.9,46.77143,-121.76709,1354,11.7,6983.2,231,TRUE,-2296.561704,-1604.097995,SW,SW,TRUE,,SW,Qra
817,7819.5,46.77138,-121.76717,1354,11.7,6991.3,235,TRUE,-2302.656527,-1609.657741,SW,SW,TRUE,,SW,Qra
818,7829.1,46.77133,-121.76734,1353,10.5,7005.7,239,TRUE,-2315.605645,-1615.217487,WSW,SW,TRUE,,SW,Qra
819,7838.6,46.77127,-121.76751,1352,13.7,7020.1,244,TRUE,-2328.555219,-1621.889183,WSW,SW,TRUE,,SW,Qra
820,7848.2,46.77121,-121.76768,1351,16.8,7034.5,244,TRUE,-2341.504821,-1628.560878,WSW,SW,TRUE,,SW,Qra
821,7857.8,46.77115,-121.76785,1350,16.8,7048.8,245,TRUE,-2354.454453,-1635.232573,WSW,SW,TRUE,,SW,Qra
822,7867.4,46.77112,-121.76796,1350,14.3,7058.2,247,TRUE,-2362.833255,-1638.568421,WSW,SW,TRUE,,SW,Qra
823,7876.9,46.77109,-121.76808,1349,11.8,7067.6,248,TRUE,-2371.973656,-1641.904269,WSW,SW,TRUE,,SW,Qra
824,7886.5,46.77106,-121.76819,1348,9.9,7077,248,TRUE,-2380.352477,-1645.240116,WSW,SW,TRUE,,SW,Qra
825,7896.1,46.77103,-121.76831,1348,9.9,7086.4,247,TRUE,-2389.492898,-1648.575964,WSW,SW,TRUE,,SW,Qra
826,7905.6,46.77101,-121.76838,1348,11.4,7092.6,246,TRUE,-2394.824926,-1650.799862,WSW,SW,TRUE,,SW,Qra
827,7915.2,46.77098,-121.76846,1347,13,7098.9,245,TRUE,-2400.918996,-1654.13571,WSW,SW,TRUE,,SW,Qra
828,7924.8,46.77096,-121.76853,1347,14.5,7105.2,245,TRUE,-2406.251034,-1656.359609,WSW,SW,TRUE,,SW,Qra
829,7934.4,46.77093,-121.7686,1347,14.5,7111.5,245,TRUE,-2411.583523,-1659.695456,WSW,SW,TRUE,,SW,Qra
830,7943.9,46.77091,-121.76868,1346,14.5,7117.7,245,TRUE,-2417.677162,-1661.919355,WSW,SW,TRUE,,SW,Qra
831,7953.5,46.77088,-121.76875,1346,14.5,7124,242,TRUE,-2423.009663,-1665.255202,WSW,SW,TRUE,,SW,Qra
832,7963.1,46.77085,-121.76882,1346,14.6,7130.2,239,FALSE,-2428.342169,-1668.59105,WSW,SW,TRUE,,SW,Qra
833,7972.6,46.77082,-121.76889,1345,14.6,7136.3,237,FALSE,-2433.674682,-1671.926898,WSW,SW,TRUE,,SW,Qra
834,7982.2,46.77079,-121.76896,1345,14.7,7142.5,237,FALSE,-2439.0072,-1675.262746,WSW,SW,TRUE,,SW,Qra
835,7991.8,46.77076,-121.76902,1345,14.7,7148.6,237,FALSE,-2443.578129,-1678.598593,WSW,SW,TRUE,,SW,Qra
836,8001.4,46.77073,-121.76909,1344,14.7,7154.8,237,TRUE,-2448.910659,-1681.934441,WSW,SW,TRUE,,SW,Qra
837,8010.9,46.7707,-121.76916,1344,14.7,7160.9,237,FALSE,-2454.243194,-1685.270289,WSW,SW,TRUE,,SW,Qra
838,8020.5,46.77067,-121.76923,1344,14.7,7167,237,FALSE,-2459.575736,-1688.606136,WSW,SW,TRUE,,SW,Qra
839,8030.1,46.77064,-121.76929,1343,14.7,7173.2,237,FALSE,-2464.146687,-1691.941984,WSW,SW,TRUE,,SW,Qra
840,8039.6,46.77061,-121.76936,1343,14.7,7179.3,236,TRUE,-2469.47924,-1695.277832,SW,SW,TRUE,,SW,Qra
841,8049.2,46.77058,-121.76941,1343,15.3,7184.4,234,FALSE,-2473.288604,-1698.613679,SW,SW,TRUE,,SW,Qra
842,8058.8,46.77056,-121.76947,1342,15.8,7189.4,233,TRUE,-2477.85911,-1700.837578,SW,SW,TRUE,,SW,Qra
843,8068.4,46.77053,-121.76952,1342,16.4,7194.5,233,TRUE,-2481.668481,-1704.173425,SW,SW,TRUE,,SW,Qra
844,8077.9,46.7705,-121.76957,1342,16.4,7199.5,233,FALSE,-2485.477858,-1707.509273,SW,SW,TRUE,,SW,Qra
845,8087.5,46.77048,-121.76963,1342,16.4,7204.6,233,TRUE,-2490.048375,-1709.733172,SW,SW,TRUE,,SW,Qra
846,8097.1,46.77045,-121.76968,1341,16.4,7209.6,233,TRUE,-2493.857759,-1713.069019,SW,SW,TRUE,,SW,Qra
847,8106.6,46.77042,-121.76973,1341,16.4,7214.7,235,TRUE,-2497.667148,-1716.404867,SW,SW,TRUE,,SW,Qra
848,8116.2,46.77036,-121.76988,1340,12.2,7228,237,FALSE,-2509.093941,-1723.076562,WSW,SW,TRUE,,SW,Qra
849,8125.8,46.7703,-121.77003,1339,11,7241.2,239,TRUE,-2520.52076,-1729.748258,WSW,SW,TRUE,,SW,Qra
850,8135.3,46.77024,-121.77018,1338,15.1,7254.5,239,TRUE,-2531.947605,-1736.419953,WSW,SW,TRUE,,SW,Qra
851,8144.9,46.77017,-121.77033,1337,15.1,7267.8,240,TRUE,-2543.374947,-1744.203598,WSW,SW,TRUE,,SW,Qra
852,8154.5,46.77013,-121.77045,1336,13.9,7278.6,241,TRUE,-2552.516084,-1748.651394,WSW,SW,TRUE,,SW,Qra
853,8164.1,46.77008,-121.77058,1335,12.6,7289.4,243,TRUE,-2562.419315,-1754.211141,WSW,SW,TRUE,,SW,Qra
854,8173.6,46.77004,-121.77071,1335,11.4,7300.2,243,FALSE,-2572.322086,-1758.658937,WSW,SW,TRUE,,SW,Qra
855,8183.2,46.76999,-121.77083,1334,11.4,7311,243,TRUE,-2581.463746,-1764.218684,WSW,SW,TRUE,,SW,Qra
856,8192.8,46.76995,-121.77096,1333,11.4,7321.8,248,TRUE,-2591.366548,-1768.66648,WSW,SW,TRUE,,SW,Qra
857,8202.3,46.76994,-121.77107,1332,10.4,7330.6,254,TRUE,-2599.744702,-1769.77843,WSW,SW,TRUE,,SW,Qra
858,8211.9,46.76992,-121.77118,1332,9.7,7339.3,260,TRUE,-2608.123344,-1772.002328,W,SW,TRUE,,SW,Qra
859,8221.5,46.76991,-121.7713,1332,10.7,7348.1,260,TRUE,-2617.263114,-1773.114277,W,SW,TRUE,,SW,Qra
860,8231.1,46.7699,-121.77141,1331,10.7,7356.9,260,TRUE,-2625.641279,-1774.226227,W,SW,TRUE,,SW,Qra
861,8240.6,46.76987,-121.77164,1330,13,7374.9,259,TRUE,-2643.159718,-1777.562074,W,SW,TRUE,,SW,Qra
862,8250.2,46.76983,-121.77187,1328,17.6,7392.8,259,TRUE,-2660.67867,-1782.009871,W,SW,TRUE,,SW,Qra
863,8259.8,46.7698,-121.77211,1327,22.1,7410.8,256,TRUE,-2678.95876,-1785.345719,WSW,SW,TRUE,,SW,Qra
864,8269.3,46.76979,-121.77218,1327,16.1,7416.7,254,FALSE,-2684.290519,-1786.457668,WSW,SW,TRUE,,SW,Qra
865,8278.9,46.76977,-121.77225,1326,10.1,7422.7,251,FALSE,-2689.622779,-1788.681567,WSW,SW,TRUE,,SW,Qra
866,8288.5,46.76975,-121.77233,1326,15,7428.6,251,FALSE,-2695.716653,-1790.905465,WSW,SW,TRUE,,SW,Qra
867,8298.1,46.76974,-121.7724,1326,15,7434.5,251,TRUE,-2701.04842,-1792.017414,WSW,SW,TRUE,,SW,Qra
868,8307.6,46.76972,-121.77248,1325,15,7440.5,251,TRUE,-2707.142301,-1794.241313,WSW,SW,TRUE,,SW,Qra
869,8317.2,46.7697,-121.77255,1325,15,7446.4,252,TRUE,-2712.474576,-1796.465211,WSW,SW,TRUE,,SW,Qra
870,8326.8,46.76964,-121.77288,1324,14.3,7472.7,254,TRUE,-2737.610758,-1803.136906,WSW,SW,TRUE,,SW,Qra
871,8336.3,46.76958,-121.77322,1322,24.5,7499,259,TRUE,-2763.508607,-1809.808602,W,SW,TRUE,,SW,Qra
872,8345.9,46.76958,-121.77331,1322,24.9,7505.8,264,FALSE,-2770.363113,-1809.808602,W,SW,TRUE,,SW,Qra
873,8355.5,46.76957,-121.77339,1321,15.2,7512.6,268,FALSE,-2776.456522,-1810.920551,W,SW,TRUE,,SW,Qra
874,8365.1,46.76957,-121.77348,1321,13.7,7519.5,268,TRUE,-2783.311029,-1810.920551,W,SW,TRUE,,SW,Qra
875,8374.6,46.76957,-121.77357,1320,13.7,7526.3,268,TRUE,-2790.165536,-1810.920551,W,SW,TRUE,,SW,Qra
876,8384.2,46.76957,-121.77366,1320,13.7,7533.1,277,TRUE,-2797.020043,-1810.920551,W,SW,TRUE,,SW,Qra
877,8393.8,46.76961,-121.7738,1319,11.5,7544.2,285,TRUE,-2807.680525,-1806.472754,WNW,NW,TRUE,,SW,Qra
878,8403.3,46.76965,-121.77393,1319,9.8,7555.4,294,TRUE,-2817.579379,-1802.024957,WNW,NW,TRUE,,SW,Qra
879,8412.9,46.76969,-121.77406,1318,11.9,7566.5,298,TRUE,-2827.478219,-1797.57716,WNW,NW,TRUE,,SW,Qra
880,8422.5,46.76972,-121.77412,1318,9.9,7572.2,303,FALSE,-2832.046303,-1794.241313,WNW,NW,TRUE,,SW,Qra
881,8432.1,46.76975,-121.77418,1317,12.6,7578,307,TRUE,-2836.614382,-1790.905465,NW,NW,TRUE,,SW,Qra
882,8441.6,46.76978,-121.77424,1316,15.3,7583.7,307,TRUE,-2841.182455,-1787.569617,NW,NW,TRUE,,SW,Qra
883,8451.2,46.76982,-121.7743,1316,15.3,7589.4,307,TRUE,-2845.749995,-1783.12182,NW,NW,TRUE,,SW,Qra
884,8460.8,46.76985,-121.77436,1316,15.3,7595.2,307,FALSE,-2850.318058,-1779.785973,NW,NW,TRUE,,SW,Qra
885,8470.3,46.76988,-121.77442,1315,15.3,7600.9,308,TRUE,-2854.886115,-1776.450125,NW,NW,TRUE,,SW,Qra
886,8479.9,46.76995,-121.77456,1314,11.7,7613.9,308,FALSE,-2865.544896,-1768.66648,NW,NW,TRUE,,SW,Qra
887,8489.5,46.77002,-121.77469,1314,11.1,7627,308,FALSE,-2875.442043,-1760.882836,NW,NW,TRUE,,SW,Qra
888,8499,46.7701,-121.77483,1313,14.8,7640,308,TRUE,-2886.100234,-1751.987242,NW,NW,TRUE,,SW,Qra
889,8508.6,46.77017,-121.77496,1312,14.8,7653,306,TRUE,-2895.997327,-1744.203598,NW,NW,TRUE,,SW,Qra
890,8518.2,46.77025,-121.77516,1311,17.1,7670.8,303,TRUE,-2911.225071,-1735.308004,WNW,NW,TRUE,,NE,Qra
891,8527.8,46.77033,-121.77536,1310,19.5,7688.5,301,TRUE,-2926.452769,-1726.41241,WNW,NW,TRUE,,NE,Qra
892,8537.3,46.77041,-121.77556,1309,21.8,7706.3,304,TRUE,-2941.680422,-1717.516816,NW,NW,TRUE,,NE,Qra
893,8546.9,46.77046,-121.77565,1308,17.3,7714.9,307,TRUE,-2948.532085,-1711.95707,NW,NW,TRUE,,NE,Qra
894,8556.5,46.77051,-121.77573,1308,12.7,7723.5,310,TRUE,-2954.622137,-1706.397324,NW,NW,TRUE,,NE,Qra
895,8566,46.77056,-121.77582,1307,11,7732.1,310,TRUE,-2961.473775,-1700.837578,NW,NW,TRUE,,NE,Qra
896,8575.6,46.77061,-121.77591,1306,11,7740.6,314,TRUE,-2968.3254,-1695.277832,NW,NW,TRUE,,NE,Qra
897,8585.2,46.77067,-121.77597,1305,11.2,7748.9,318,TRUE,-2972.891671,-1688.606136,NW,NW,TRUE,,NE,Qra
898,8594.8,46.77073,-121.77604,1304,11.3,7757.2,322,TRUE,-2978.219527,-1681.934441,NW,NW,TRUE,,NE,Qra
899,8604.3,46.77079,-121.77611,1304,11.5,7765.5,322,TRUE,-2983.547372,-1675.262746,NW,NW,TRUE,,NE,Qra
900,8613.9,46.77085,-121.77617,1303,11.5,7773.8,326,TRUE,-2988.113611,-1668.59105,NW,NW,TRUE,,NE,Qra
901,8623.5,46.77093,-121.77623,1302,10.8,7783.5,329,TRUE,-2992.678728,-1659.695456,NNW,NW,TRUE,,NE,Qra
902,8633,46.771,-121.77629,1302,10.1,7793.2,333,TRUE,-2997.244389,-1651.911812,NNW,NW,TRUE,,NE,Qra
903,8642.6,46.77108,-121.77635,1301,9.7,7802.8,333,TRUE,-3001.80948,-1643.016218,NNW,NW,TRUE,,NE,Qra
904,8652.2,46.77116,-121.77641,1301,9.7,7812.5,333,TRUE,-3006.374557,-1634.120624,NNW,NW,TRUE,,NE,Qra
905,8661.8,46.77123,-121.77647,1300,9.7,7822.1,337,TRUE,-3010.94018,-1626.336979,NNW,NW,TRUE,,NE,Qra
906,8671.3,46.77137,-121.77652,1299,12.7,7837.8,341,TRUE,-3014.740285,-1610.76969,NNW,NW,TRUE,,NE,Qra
907,8680.9,46.77151,-121.77657,1299,15.7,7853.5,345,TRUE,-3018.540371,-1595.202401,NNW,NW,TRUE,,NE,Qra
908,8690.5,46.77164,-121.77663,1298,18.7,7869.1,230,TRUE,-3023.102581,-1580.747061,SW,NW,TRUE,,NE,Qra
909,8700,46.7717,-121.77663,1298,14.3,7875.9,115,FALSE,-3023.099213,-1574.075366,ESE,NW,TRUE,,NE,Qra
910,8709.6,46.77176,-121.77663,1297,9.8,7882.7,1,TRUE,-3023.095845,-1567.40367,N,NW,TRUE,,NE,Qra
911,8719.2,46.77182,-121.77662,1296,13.8,7889.5,1,TRUE,-3022.330897,-1560.731975,N,NW,TRUE,,NE,Qra
912,8728.8,46.77189,-121.77662,1296,13.8,7896.3,12,TRUE,-3022.326969,-1552.94833,NNE,NW,TRUE,,NE,Qra
913,8738.3,46.77207,-121.77644,1294,14.4,7921.1,30,TRUE,-3008.60849,-1532.933244,NNE,NE,TRUE,,NE,Qra
914,8747.9,46.7721,-121.77638,1294,13.9,7926.8,49,FALSE,-3004.037358,-1529.597396,NE,NE,TRUE,,NE,Qra
915,8757.5,46.77213,-121.77632,1294,13.3,7932.5,57,TRUE,-2999.466231,-1526.261549,ENE,NE,TRUE,,NE,Qra
916,8767,46.77216,-121.77626,1294,15.4,7938.1,57,TRUE,-2994.895108,-1522.925701,ENE,NE,TRUE,,NE,Qra
917,8776.6,46.77218,-121.77619,1294,15.4,7943.8,57,TRUE,-2989.562971,-1520.701802,ENE,NE,TRUE,,NE,Qra
918,8786.2,46.77221,-121.77613,1294,15.4,7949.4,55,TRUE,-2984.991859,-1517.365955,NE,NE,TRUE,,NE,Qra
919,8795.7,46.7723,-121.77596,1293,10.3,7965.5,54,TRUE,-2972.040125,-1507.358412,NE,NE,TRUE,,NE,Qra
920,8805.3,46.77239,-121.7758,1293,14.1,7981.5,53,TRUE,-2959.850007,-1497.350868,NE,NE,TRUE,,NE,Qra
921,8814.9,46.77248,-121.77563,1292,19.3,7997.5,56,TRUE,-2946.898358,-1487.343325,NE,NE,TRUE,,NE,Qra
922,8824.5,46.7725,-121.77556,1292,14.5,8004,59,TRUE,-2941.566271,-1485.119427,ENE,NE,TRUE,,NE,Qra
923,8834,46.77253,-121.77548,1291,9.7,8010.5,63,TRUE,-2935.472072,-1481.783579,ENE,NE,TRUE,,NE,Qra
924,8843.6,46.77256,-121.7754,1291,14.2,8016.9,63,TRUE,-2929.37788,-1478.447731,ENE,NE,TRUE,,NE,Qra
925,8853.2,46.77258,-121.77533,1290,14.2,8023.4,63,TRUE,-2924.045807,-1476.223833,ENE,NE,TRUE,,NE,Qra
926,8862.7,46.77261,-121.77525,1290,14.2,8029.9,67,TRUE,-2917.951627,-1472.887985,ENE,NE,TRUE,,NE,Qra
927,8872.3,46.77264,-121.77509,1290,11.1,8042.6,71,TRUE,-2905.764906,-1469.552138,ENE,NE,TRUE,,NE,Qra
928,8881.9,46.77267,-121.77493,1289,11.2,8055.4,75,TRUE,-2893.578199,-1466.21629,ENE,NE,TRUE,,NE,Qra
929,8891.5,46.7727,-121.77477,1288,14.3,8068.1,75,TRUE,-2881.391505,-1462.880442,ENE,NE,TRUE,,NE,Qra
930,8901,46.77273,-121.77461,1288,14.3,8080.9,71,TRUE,-2869.204825,-1459.544594,ENE,NE,TRUE,,NE,Qra
931,8910.6,46.7728,-121.77439,1287,17.2,8099.4,68,TRUE,-2852.446639,-1451.76095,ENE,NE,TRUE,,NE,Qra
932,8920.2,46.77287,-121.77417,1286,20.2,8118,63,TRUE,-2835.688497,-1443.977305,ENE,NE,TRUE,,NE,Qra
933,8929.7,46.77291,-121.77408,1286,17.7,8125.8,61,TRUE,-2828.832309,-1439.529508,ENE,NE,TRUE,,NE,Qra
934,8939.3,46.77295,-121.77399,1286,12.3,8133.5,59,TRUE,-2821.976131,-1435.081711,ENE,NE,TRUE,,NE,Qra
935,8948.9,46.77298,-121.77391,1285,12.3,8141.3,59,TRUE,-2815.88205,-1431.745863,ENE,NE,TRUE,,NE,Qra
936,8958.5,46.77302,-121.77382,1285,12.3,8149.1,59,TRUE,-2809.02589,-1427.298066,ENE,NE,TRUE,,NE,Qra
937,8968,46.77305,-121.77373,1285,12.3,8156.9,60,TRUE,-2802.170261,-1423.962219,ENE,NE,TRUE,,NE,Qra
938,8977.6,46.77309,-121.77364,1285,12.2,8164.8,61,TRUE,-2795.314121,-1419.514422,ENE,NE,TRUE,,NE,Qra
939,8987.2,46.77312,-121.77355,1285,12.1,8172.8,61,TRUE,-2788.458509,-1416.178574,ENE,NE,TRUE,,NE,Qra
940,8996.7,46.77316,-121.77346,1284,12,8180.7,61,TRUE,-2781.602388,-1411.730777,ENE,NE,TRUE,,NE,Qra
941,9006.3,46.77319,-121.77336,1284,12,8188.6,61,TRUE,-2773.985231,-1408.394929,ENE,NE,TRUE,,NE,Qra
942,9015.9,46.77322,-121.77327,1284,12,8196.6,62,TRUE,-2767.129643,-1405.059082,ENE,NE,TRUE,,NE,Qra
943,9025.5,46.77327,-121.77313,1283,9.8,8208.9,63,TRUE,-2756.46524,-1399.499335,ENE,NE,TRUE,,NE,Qra
944,9035,46.77332,-121.77298,1282,11.5,8221.2,63,TRUE,-2745.039298,-1393.939589,ENE,NE,TRUE,,NE,Qra
945,9044.6,46.77337,-121.77284,1282,13.6,8233.5,63,TRUE,-2734.374935,-1388.379843,ENE,NE,TRUE,,NE,Qra
946,9054.2,46.77342,-121.7727,1281,13.6,8245.7,63,TRUE,-2723.710592,-1382.820097,ENE,NE,TRUE,,NE,Qra
947,9063.7,46.77347,-121.77255,1280,13.6,8258,64,TRUE,-2712.284712,-1377.260351,ENE,NE,TRUE,,NE,Qra
948,9073.3,46.77352,-121.7724,1279,13.8,8270.6,65,TRUE,-2700.858853,-1371.700604,ENE,NE,TRUE,,NE,Qra
949,9082.9,46.77356,-121.77225,1279,13.9,8283.1,66,TRUE,-2689.433515,-1367.252808,ENE,NE,TRUE,,NE,Qra
950,9092.4,46.77361,-121.7721,1278,14,8295.7,66,TRUE,-2678.007697,-1361.693061,ENE,NE,TRUE,,NE,Qra
951,9102,46.77366,-121.77195,1278,14,8308.3,66,TRUE,-2666.581899,-1356.133315,ENE,NE,TRUE,,NE,Qra
952,9111.6,46.7737,-121.7718,1277,14,8320.8,66,TRUE,-2655.156616,-1351.685518,ENE,NE,TRUE,,NE,Qra
953,9121.2,46.77373,-121.77171,1277,11.2,8327.7,67,TRUE,-2648.301159,-1348.34967,ENE,NE,TRUE,,NE,Qra
954,9130.7,46.77375,-121.77163,1276,10.8,8334.6,67,TRUE,-2642.207753,-1346.125772,ENE,NE,TRUE,,NE,Qra
955,9140.3,46.77377,-121.77155,1276,13.6,8341.5,67,TRUE,-2636.114352,-1343.901873,ENE,NE,TRUE,,NE,Qra
956,9149.9,46.7738,-121.77146,1276,13.6,8348.4,67,TRUE,-2629.258915,-1340.566026,ENE,NE,TRUE,,NE,Qra
957,9159.4,46.77382,-121.77138,1275,13.6,8355.3,67,TRUE,-2623.165524,-1338.342127,ENE,NE,TRUE,,NE,Qra
958,9169,46.77385,-121.7713,1275,13.6,8362.2,67,TRUE,-2617.071651,-1335.00628,ENE,NE,TRUE,,NE,Qra
959,9178.6,46.77388,-121.77117,1275,11.9,8372.5,66,TRUE,-2607.170031,-1331.670432,ENE,NE,TRUE,,NE,Qra
960,9188.2,46.77392,-121.77105,1274,10.1,8382.8,66,TRUE,-2598.02949,-1327.222635,ENE,NE,TRUE,,NE,Qra
961,9197.7,46.77396,-121.77093,1274,10.7,8393.2,66,TRUE,-2588.888962,-1322.774838,ENE,NE,TRUE,,NE,Qra
962,9207.3,46.774,-121.7708,1274,10.7,8403.5,66,TRUE,-2578.986899,-1318.327041,ENE,NE,TRUE,,NE,Qra
963,9216.9,46.77404,-121.77068,1273,10.7,8413.8,66,TRUE,-2569.846399,-1313.879244,ENE,NE,TRUE,,NE,Qra
964,9226.4,46.77407,-121.77056,1273,10.7,8424.2,64,TRUE,-2560.706388,-1310.543396,ENE,NE,TRUE,,NE,Qra
965,9236,46.77412,-121.77044,1273,10.8,8434.6,62,TRUE,-2551.565439,-1304.98365,ENE,NE,TRUE,,NE,Qra
966,9245.6,46.77417,-121.77032,1272,10.8,8445,60,TRUE,-2542.424508,-1299.423904,ENE,NE,TRUE,,NE,Qra
967,9255.2,46.77421,-121.7702,1272,10.8,8455.4,60,TRUE,-2533.284064,-1294.976107,ENE,NE,TRUE,,NE,Qra
968,9264.7,46.77426,-121.77008,1272,10.8,8465.8,58,TRUE,-2524.143165,-1289.416361,ENE,NE,TRUE,,NE,Qra
969,9274.3,46.77431,-121.76997,1272,10.8,8476.1,56,TRUE,-2515.763827,-1283.856614,NE,NE,TRUE,,NE,Qra
970,9283.9,46.77437,-121.76986,1271,10.7,8486.4,54,TRUE,-2507.38404,-1277.184919,NE,NE,TRUE,,NE,Qra
971,9293.4,46.77442,-121.76975,1270,10.6,8496.6,54,TRUE,-2499.004735,-1271.625173,NE,NE,TRUE,,NE,Qra
972,9303,46.77448,-121.76964,1270,10.6,8506.9,53,TRUE,-2490.624983,-1264.953477,NE,NE,TRUE,,NE,Qra
973,9312.6,46.77452,-121.76957,1270,10.1,8514,51,TRUE,-2485.29234,-1260.50568,NE,NE,TRUE,,NE,Qra
974,9322.2,46.77456,-121.7695,1269,11.7,8521.1,50,TRUE,-2479.959704,-1256.057883,NE,NE,TRUE,,NE,Qra
975,9331.7,46.7746,-121.76943,1269,13.3,8528.2,50,TRUE,-2474.627077,-1251.610086,NE,NE,TRUE,,NE,Qra
976,9341.3,46.77464,-121.76936,1269,13.3,8535.3,50,TRUE,-2469.294457,-1247.162289,NE,NE,TRUE,,NE,Qra
977,9350.9,46.77468,-121.76929,1268,13.3,8542.4,50,FALSE,-2463.961845,-1242.714492,NE,NE,TRUE,,NE,Qra
978,9360.4,46.77472,-121.76922,1268,13.3,8549.5,48,TRUE,-2458.629242,-1238.266695,NE,NE,TRUE,,NE,Qra
979,9370,46.77481,-121.76909,1268,9.9,8563.4,47,TRUE,-2448.725141,-1228.259152,NE,NE,TRUE,,NE,Qra
980,9379.6,46.7749,-121.76895,1267,12.7,8577.3,46,TRUE,-2438.059537,-1218.251609,NE,NE,TRUE,,NE,Qra
981,9389.2,46.77498,-121.76882,1267,16.1,8591.2,45,TRUE,-2428.155954,-1209.356015,NE,NE,TRUE,,NE,Qra
982,9398.7,46.77505,-121.76873,1266,14.5,8601.9,44,TRUE,-2421.298988,-1201.57237,NE,NE,TRUE,,NE,Qra
983,9408.3,46.77512,-121.76863,1266,12.9,8612.6,43,TRUE,-2413.680506,-1193.788725,NE,NE,TRUE,,NE,Qra
984,9417.9,46.77519,-121.76853,1266,11.3,8623.4,43,TRUE,-2406.062044,-1186.005081,NE,NE,TRUE,,NE,Qra
985,9427.4,46.77526,-121.76844,1265,11.3,8634.1,43,TRUE,-2399.205133,-1178.221436,NE,NE,TRUE,,NE,Qra
986,9437,46.77532,-121.76836,1265,10.2,8642.6,42,TRUE,-2393.110215,-1171.549741,NE,NE,TRUE,,NE,Qra
987,9446.6,46.77538,-121.76829,1264,10.1,8651.1,41,TRUE,-2387.77684,-1164.878045,NE,NE,TRUE,,NE,Qra
988,9456.1,46.77544,-121.76822,1264,11.2,8659.6,41,TRUE,-2382.443477,-1158.20635,NE,NE,TRUE,,NE,Qra
989,9465.7,46.7755,-121.76814,1263,11.2,8668.1,41,TRUE,-2376.348598,-1151.534654,NE,NE,TRUE,,NE,Qra
990,9475.3,46.77555,-121.76807,1263,11.2,8676.6,41,TRUE,-2371.0157,-1145.974908,NE,NE,TRUE,,NE,Qra
991,9484.9,46.77562,-121.76798,1263,10.1,8687.3,42,TRUE,-2364.158881,-1138.191263,NE,NE,TRUE,,NE,Qra
992,9494.4,46.7757,-121.76788,1262,10.2,8698.1,42,TRUE,-2356.540116,-1129.295669,NE,NE,TRUE,,NE,Qra
993,9504,46.77577,-121.76779,1262,11.3,8708.8,42,TRUE,-2349.683334,-1121.512024,NE,NE,TRUE,,NE,Qra
994,9513.6,46.77584,-121.76769,1262,11.3,8719.6,42,TRUE,-2342.065047,-1113.72838,NE,NE,TRUE,,NE,Qra
995,9523.1,46.77591,-121.7676,1261,11.3,8730.3,42,TRUE,-2335.208302,-1105.944735,NE,NE,TRUE,,NE,Qra
996,9532.7,46.77598,-121.7675,1261,11.3,8741.1,43,TRUE,-2327.590054,-1098.16109,NE,NE,TRUE,,NE,Qra
997,9542.3,46.77607,-121.76738,1260,12.6,8754.3,44,TRUE,-2318.447923,-1088.153547,NE,NE,TRUE,,NE,Qra
