Channel,Optical Distance [m],Latitude [°],Longitude [°],Elevation [m],Uncertainty [m],Distance along road [m],Azimuth [°],Pick,x,y,Direction,Direction_manual,Curve,Notice,Direction_manual_simplified,Lithology,slope_deg
1114,10662.1,46.78245,-121.76482,1208.0,10.2,9827.1,246.0,False,-2123.247193,-378.7299199,WSW,WSW,True,,SW,Tg,2.9742820262908936
1115,10671.7,46.78241,-121.76495,1207.0,10.6,9837.8,246.0,False,-2133.147366,-383.177717,WSW,WSW,True,,SW,Tg,3.4146811962127686
1116,10681.2,46.78237,-121.76508,1206.0,10.9,9848.5,245.0,False,-2143.047553,-387.625514,WSW,WSW,True,,SW,Tg,2.9813919067382812
1117,10690.8,46.78233,-121.76521,1206.0,11.3,9859.2,245.0,False,-2152.947755,-392.0733111,WSW,WSW,True,,SW,Tg,4.812697410583496
1118,10700.4,46.78229,-121.76533,1205.0,11.3,9869.8,245.0,False,-2162.086539,-396.5211082,WSW,WSW,True,,SW,Tg,3.797712564468384
1119,10709.9,46.78225,-121.76546,1204.0,11.3,9880.6,245.0,False,-2171.98677,-400.9689052,WSW,WSW,True,,SW,Tg,4.590347766876221
1120,10719.5,46.78221,-121.76559,1204.0,11.3,9891.3,245.0,True,-2181.887015,-405.4167023,WSW,WSW,True,,SW,Tg,3.500596523284912
1121,10729.1,46.78217,-121.76572,1203.0,11.3,9902.0,245.0,False,-2191.787275,-409.8644993,WSW,WSW,True,,SW,Tg,3.569162130355835
1122,10738.7,46.78213,-121.76584,1202.0,11.3,9912.7,245.0,True,-2200.926115,-414.3122964,WSW,WSW,True,,SW,Tg,3.6999316215515137
1123,10748.2,46.78208,-121.766,1201.0,12.4,9925.6,245.0,True,-2213.11112,-419.8720427,WSW,WSW,True,,SW,Tg,3.0023581981658936
1124,10757.8,46.78203,-121.76615,1200.0,13.5,9938.5,245.0,True,-2224.534711,-425.431789,WSW,WSW,True,,SW,Tg,3.4801583290100098
1125,10767.4,46.78198,-121.7663,1200.0,14.6,9951.5,245.0,True,-2235.958324,-430.9915353,WSW,WSW,True,,SW,Tg,3.0548160076141357
1126,10776.9,46.78193,-121.76646,1199.0,14.6,9964.4,245.0,True,-2248.143395,-436.5512817,WSW,WSW,True,,SW,Tg,3.3350789546966553
1127,10786.5,46.78188,-121.76661,1198.0,14.6,9977.3,245.0,True,-2259.567051,-442.111028,WSW,WSW,True,,SW,Tg,3.3488519191741943
1128,10796.1,46.7818,-121.76686,1196.0,18.8,9998.7,244.0,True,-2278.606383,-451.0066221,WSW,WSW,True,,SW,Tg,3.9510841369628906
1129,10805.7,46.78171,-121.76712,1195.0,23.1,10020.1,243.0,True,-2298.407639,-461.0141655,WSW,WSW,True,,SW,Tg,3.9259612560272217
1130,10815.2,46.78168,-121.76722,1195.0,21.0,10028.9,243.0,True,-2306.023327,-464.3500133,WSW,WSW,True,,SW,Tg,3.7583208084106445
1131,10824.8,46.78164,-121.76732,1194.0,14.7,10037.6,242.0,True,-2313.639452,-468.7978103,WSW,WSW,True,,SW,Tg,3.8927948474884033
1132,10834.4,46.7816,-121.76742,1194.0,10.8,10046.4,242.0,True,-2321.255589,-473.2456074,WSW,WSW,True,,SW,Tg,3.72993803024292
1133,10843.9,46.78156,-121.76752,1193.0,10.8,10055.2,242.0,True,-2328.871738,-477.6934044,WSW,WSW,True,,SW,Tg,3.4847657680511475
1134,10853.5,46.78153,-121.76762,1193.0,10.8,10064.0,241.0,True,-2336.487464,-481.0292522,WSW,WSW,True,,SW,Tg,4.836348056793213
1135,10863.1,46.78148,-121.76773,1192.0,10.4,10073.4,240.0,True,-2344.865512,-486.5889985,WSW,WSW,True,,SW,Tg,3.0509352684020996
1136,10872.7,46.78144,-121.76784,1192.0,10.1,10082.9,239.0,True,-2353.243139,-491.0367956,WSW,WSW,True,,SW,Tg,4.103238582611084
1137,10882.2,46.7814,-121.76794,1191.0,9.8,10092.3,239.0,True,-2360.859334,-495.4845926,WSW,WSW,True,,SW,Tg,3.885204315185547
1138,10891.8,46.78135,-121.76805,1191.0,9.8,10101.7,239.0,True,-2369.237425,-501.0443389,WSW,WSW,True,,SW,Tg,4.541461944580078
1139,10901.4,46.78131,-121.76816,1190.0,9.8,10111.1,239.0,True,-2377.61509,-505.492136,WSW,WSW,True,,SW,Tg,3.4520328044891357
1140,10910.9,46.78127,-121.76826,1190.0,9.8,10120.6,239.0,True,-2385.231321,-509.939933,WSW,WSW,True,,SW,Tg,4.722573280334473
1141,10920.5,46.78122,-121.76837,1189.0,9.8,10130.0,239.0,True,-2393.609456,-515.4996794,WSW,WSW,True,,SW,Tg,3.3203790187835693
1142,10930.1,46.78114,-121.76855,1188.0,12.9,10146.6,238.0,True,-2407.319082,-524.3952735,WSW,WSW,True,,SW,Tg,3.520630121231079
1143,10939.7,46.78106,-121.76874,1187.0,16.5,10163.2,238.0,True,-2421.790198,-533.2908676,WSW,WSW,True,,SW,Tg,2.713576316833496
1144,10949.2,46.78099,-121.76892,1186.0,20.1,10179.8,238.0,True,-2435.499455,-541.0745124,WSW,WSW,True,,SW,Tg,3.5056796073913574
1145,10958.8,46.78091,-121.76911,1185.0,20.1,10196.5,238.0,True,-2449.970653,-549.9701065,WSW,WSW,True,,SW,Tg,3.9188003540039062
1146,10968.4,46.78088,-121.76918,1185.0,15.0,10202.8,238.0,True,-2455.302182,-553.3059543,WSW,WSW,True,,SW,Tg,3.1260931491851807
1147,10977.9,46.78085,-121.76925,1184.0,9.8,10209.1,238.0,True,-2460.633717,-556.6418021,WSW,WSW,True,,SW,Tg,3.691547155380249
1148,10987.5,46.78082,-121.76932,1184.0,14.5,10215.4,238.0,True,-2465.965258,-559.9776499,WSW,WSW,True,,SW,Tg,3.3073322772979736
1149,10997.1,46.78079,-121.76939,1184.0,14.5,10221.7,238.0,True,-2471.296805,-563.3134976,WSW,WSW,True,,SW,Tg,2.029561996459961
1150,11006.6,46.78076,-121.76946,1184.0,14.5,10228.0,238.0,True,-2476.628358,-566.6493454,WSW,WSW,True,,SW,Tg,2.94980525970459
1151,11016.2,46.78073,-121.76953,1183.0,14.5,10234.3,238.0,True,-2481.959916,-569.9851932,WSW,WSW,True,,SW,Tg,3.5692005157470703
1152,11025.8,46.7807,-121.7696,1183.0,14.5,10240.6,238.0,True,-2487.291481,-573.321041,WSW,WSW,True,,SW,Tg,4.085591793060303
1153,11035.4,46.78064,-121.76972,1182.0,12.2,10251.4,238.0,True,-2496.431717,-579.9927366,WSW,WSW,True,,SW,Tg,4.247210502624512
1154,11044.9,46.78059,-121.76984,1182.0,10.0,10262.2,239.0,False,-2505.571509,-585.5524829,WSW,WSW,True,,SW,Tg,2.779717206954956
1155,11054.5,46.78054,-121.76996,1181.0,11.4,10273.0,239.0,False,-2514.711317,-591.1122292,WSW,WSW,True,,SW,Tg,2.877437114715576
1156,11064.1,46.78049,-121.77008,1180.0,11.4,10283.8,240.0,True,-2523.851142,-596.6719755,WSW,WSW,True,,SW,Tg,3.458404302597046
1157,11073.6,46.78045,-121.77019,1179.0,10.6,10293.1,241.0,True,-2532.229056,-601.1197725,WSW,WSW,True,,SW,Tg,3.180417776107788
1158,11083.2,46.78041,-121.7703,1179.0,9.8,10302.3,242.0,True,-2540.606982,-605.5675696,WSW,WSW,True,,SW,Tg,2.6282196044921875
1159,11092.8,46.78038,-121.7704,1178.0,10.1,10311.5,242.0,True,-2548.222988,-608.9034174,WSW,WSW,True,,SW,Tg,4.687698841094971
1160,11102.4,46.78034,-121.77051,1178.0,10.1,10320.7,242.0,True,-2556.600937,-613.3512144,WSW,WSW,True,,SW,Tg,2.903385639190674
1161,11111.9,46.7803,-121.77062,1177.0,10.1,10329.9,242.0,True,-2564.978898,-617.7990115,WSW,WSW,True,,SW,Tg,3.7747857570648193
1162,11121.5,46.78026,-121.77072,1177.0,10.1,10339.1,242.0,True,-2572.595411,-622.2468085,WSW,WSW,True,,SW,Tg,4.849470138549805
1163,11131.1,46.78022,-121.77083,1176.0,10.1,10348.4,243.0,True,-2580.973397,-626.6946056,WSW,WSW,True,,SW,Tg,4.125702381134033
1164,11140.6,46.78019,-121.77093,1175.0,10.5,10356.9,245.0,True,-2588.589452,-630.0304533,WSW,WSW,True,,SW,Tg,4.135278224945068
1165,11150.2,46.78016,-121.77103,1175.0,10.8,10365.4,246.0,True,-2596.205516,-633.3663011,WSW,WSW,True,,SW,Tg,3.7332851886749268
1166,11159.8,46.78012,-121.77114,1174.0,11.2,10373.9,246.0,True,-2604.583535,-637.8140982,WSW,WSW,True,,SW,Tg,3.3209526538848877
1167,11169.4,46.78009,-121.77124,1174.0,11.2,10382.4,246.0,True,-2612.199617,-641.149946,WSW,WSW,True,,SW,Tg,4.685256004333496
1168,11178.9,46.78006,-121.77134,1173.0,11.2,10390.9,247.0,True,-2619.815709,-644.4857937,WSW,WSW,True,,SW,Tg,1.3020297288894653
1169,11188.5,46.78004,-121.77144,1172.0,11.3,10399.2,249.0,True,-2627.43132,-646.7096923,WSW,WSW,True,,SW,Tg,5.0659308433532715
1170,11198.1,46.78001,-121.77155,1172.0,11.4,10407.5,250.0,True,-2635.808891,-650.04554,WSW,WSW,True,,SW,Tg,2.155532121658325
1171,11207.6,46.77998,-121.77165,1171.0,11.5,10415.8,250.0,True,-2643.425007,-653.3813878,WSW,WSW,True,,SW,Tg,3.5119335651397705
1172,11217.2,46.77996,-121.77175,1171.0,11.5,10424.1,250.0,True,-2651.040638,-655.6052863,WSW,WSW,True,,SW,Tg,3.7134928703308105
1173,11226.8,46.77993,-121.77185,1170.0,11.5,10432.4,252.0,True,-2658.65677,-658.9411341,WSW,WSW,True,,SW,Tg,4.179472923278809
1174,11236.4,46.77991,-121.77198,1170.0,10.5,10442.7,254.0,True,-2668.556811,-661.1650326,WSW,WSW,True,,SW,Tg,3.1361446380615234
1175,11245.9,46.77989,-121.77211,1169.0,9.6,10452.9,256.0,True,-2678.45686,-663.3889312,WSW,WSW,True,,SW,Tg,3.29296612739563
1176,11255.5,46.77987,-121.77224,1169.0,10.5,10463.1,256.0,True,-2688.356916,-665.6128297,WSW,WSW,True,,SW,Tg,3.4482882022857666
1177,11265.1,46.77984,-121.77237,1169.0,10.5,10473.3,256.0,True,-2698.25748,-668.9486775,WSW,WSW,True,,SW,Tg,4.6046929359436035
1178,11274.6,46.77982,-121.7725,1168.0,10.5,10483.5,256.0,True,-2708.157553,-671.172576,WSW,WSW,True,,SW,Tg,4.473758697509766
1179,11284.2,46.7798,-121.77263,1168.0,10.5,10493.7,257.0,True,-2718.057633,-673.3964745,WSW,WSW,True,,SW,Tg,2.6555824279785156
1180,11293.8,46.77978,-121.77273,1168.0,9.8,10501.6,258.0,True,-2725.673318,-675.620373,WSW,WSW,True,,SW,Tg,2.586909055709839
1181,11303.4,46.77977,-121.77284,1167.0,10.9,10509.5,258.0,True,-2734.049968,-676.7323223,WSW,WSW,True,,SW,Tg,3.0610578060150146
1182,11312.9,46.77976,-121.77294,1167.0,12.1,10517.4,258.0,True,-2741.665154,-677.8442715,WSW,WSW,True,,SW,Tg,3.3548734188079834
1183,11322.5,46.77974,-121.77304,1166.0,12.1,10525.2,258.0,True,-2749.280853,-680.0681701,WSW,WSW,True,,SW,Tg,4.204461097717285
1184,11332.1,46.77973,-121.77314,1166.0,12.1,10533.1,258.0,True,-2756.896046,-681.1801193,WSW,WSW,True,,SW,Tg,4.6177897453308105
1185,11341.6,46.77971,-121.77324,1166.0,12.1,10541.0,258.0,True,-2764.511755,-683.4040178,WSW,WSW,True,,SW,Tg,4.463913917541504
1186,11351.2,46.7797,-121.77334,1165.0,12.1,10548.8,258.0,True,-2772.126955,-684.5159671,WSW,WSW,True,,SW,Tg,3.544562339782715
1187,11360.8,46.77968,-121.77344,1165.0,12.2,10556.6,258.0,True,-2779.742674,-686.7398656,WSW,WSW,True,,SW,Tg,3.579294204711914
1188,11370.3,46.77967,-121.77354,1164.0,12.2,10564.5,258.0,True,-2787.357881,-687.8518149,WSW,WSW,True,,SW,Tg,3.4149458408355713
1189,11379.9,46.77966,-121.77364,1164.0,12.2,10572.3,259.0,True,-2794.97309,-688.9637641,W,W,True,,SW,Tg,3.2180917263031006
1190,11389.5,46.77964,-121.77379,1163.0,10.4,10583.6,259.0,True,-2806.396171,-691.1876627,W,W,True,,SW,Tg,3.096538543701172
1191,11399.1,46.77962,-121.77394,1162.0,10.5,10595.0,259.0,True,-2817.81926,-693.4115612,W,W,True,,SW,Tg,2.3050756454467773
1192,11408.6,46.7796,-121.77408,1162.0,12.2,10606.3,259.0,True,-2828.480887,-695.6354597,W,W,True,,SW,Tg,1.5751081705093384
1193,11418.2,46.77958,-121.77423,1161.0,12.2,10617.6,259.0,True,-2839.903993,-697.8593582,W,W,True,,SW,Tg,2.1986773014068604
1194,11427.8,46.77956,-121.77438,1160.0,12.2,10628.9,260.0,True,-2851.327107,-700.0832567,W,W,True,,SW,Tg,4.842428207397461
1195,11437.3,46.77955,-121.77447,1160.0,10.3,10636.4,261.0,True,-2858.180873,-701.195206,W,W,True,,SW,Tg,5.146073818206787
1196,11446.9,46.77954,-121.77457,1160.0,10.8,10643.8,262.0,True,-2865.796113,-702.3071553,W,W,True,,SW,Tg,4.673695087432861
1197,11456.5,46.77954,-121.77467,1160.0,12.7,10651.3,262.0,True,-2873.410822,-702.3071553,W,W,True,,SW,Tg,3.006330966949463
1198,11466.1,46.77953,-121.77476,1160.0,12.7,10658.8,262.0,True,-2880.264595,-703.4191045,W,W,True,,SW,Tg,3.0996315479278564
1199,11475.6,46.77952,-121.77486,1160.0,12.7,10666.2,264.0,True,-2887.879841,-704.5310538,W,W,True,,SW,Tg,1.9764056205749512
1200,11485.2,46.77951,-121.77498,1160.0,11.9,10675.4,266.0,True,-2897.018033,-705.643003,W,W,True,,SW,Tg,2.2732927799224854
1201,11494.8,46.77951,-121.7751,1159.0,11.0,10684.6,268.0,True,-2906.155689,-705.643003,W,W,True,,SW,Tg,4.011410713195801
1202,11504.3,46.77951,-121.77522,1158.0,10.2,10693.8,268.0,True,-2915.293345,-705.643003,W,W,True,,SW,Tg,4.534457683563232
1203,11513.9,46.77951,-121.77534,1158.0,10.2,10702.9,271.0,True,-2924.431001,-705.643003,W,W,True,,SW,Tg,8.138509750366211
1204,11523.5,46.77951,-121.77544,1158.0,11.2,10710.1,273.0,True,-2932.045714,-705.643003,W,W,True,,SW,Tg,4.365107536315918
1205,11533.1,46.77952,-121.77553,1158.0,12.2,10717.3,276.0,True,-2938.89841,-704.5310538,W,W,True,,SW,Tg,4.179240703582764
1206,11542.6,46.77953,-121.77562,1157.0,13.2,10724.4,276.0,True,-2945.751103,-703.4191045,W,W,True,,SW,Tg,3.8719449043273926
1207,11552.2,46.77953,-121.77572,1157.0,13.2,10731.6,276.0,True,-2953.365813,-703.4191045,W,W,True,,SW,Tg,9.752774238586426
1208,11561.8,46.77954,-121.77581,1157.0,13.2,10738.8,277.0,True,-2960.218503,-702.3071553,W,W,True,,SW,Tg,3.3046391010284424
1209,11571.3,46.77955,-121.7759,1157.0,13.2,10746.0,277.0,True,-2967.07119,-701.195206,W,W,True,,SW,Tg,7.171778678894043
1210,11580.9,46.77956,-121.776,1156.0,13.1,10753.2,277.0,True,-2974.685345,-700.0832567,W,W,True,,SW,Tg,3.471271514892578
1211,11590.5,46.77957,-121.77609,1156.0,13.1,10760.4,277.0,True,-2981.538026,-698.9713075,W,W,True,,SW,Tg,2.177510976791382
1212,11600.1,46.77957,-121.77619,1155.0,13.1,10767.6,277.0,True,-2989.152731,-698.9713075,W,W,True,,SW,Tg,10.890752792358398
1213,11609.6,46.77958,-121.77628,1155.0,13.1,10774.8,277.0,True,-2996.005408,-697.8593582,W,W,True,,SW,Tg,19.42390251159668
1214,11619.2,46.7796,-121.77643,1154.0,10.8,10786.7,277.0,True,-3007.426346,-695.6354597,W,W,True,,SW,Tg,3.398122787475586
1215,11628.8,46.77961,-121.77659,1154.0,10.7,10798.5,277.0,True,-3019.609305,-694.5235104,W,W,True,,SW,Tg,6.666468143463135
1216,11638.3,46.77962,-121.77674,1153.0,13.0,10810.4,279.0,True,-3031.030791,-693.4115612,W,W,True,,SW,Tg,3.050525188446045
1217,11647.9,46.77963,-121.77681,1153.0,9.6,10815.4,281.0,True,-3036.360515,-692.2996119,W,W,True,,SW,Tg,6.838585376739502
1218,11657.5,46.77964,-121.77687,1153.0,13.0,10820.4,283.0,True,-3040.928768,-691.1876627,WNW,W,True,,SW,Tg,4.602938652038574
1219,11667.0,46.77965,-121.77693,1153.0,16.5,10825.3,283.0,True,-3045.497019,-690.0757134,WNW,W,True,,SW,Tg,3.8793320655822754
1220,11676.6,46.77966,-121.777,1152.0,16.5,10830.3,283.0,True,-3050.826737,-688.9637641,WNW,W,True,,SW,Tg,3.6789774894714355
1221,11686.2,46.77967,-121.77706,1152.0,16.5,10835.3,283.0,True,-3055.394985,-687.8518149,WNW,W,True,,SW,Tg,2.8918731212615967
1222,11695.8,46.77968,-121.77713,1152.0,16.5,10840.3,283.0,True,-3060.7247,-686.7398656,WNW,W,True,,SW,Tg,3.483366012573242
1223,11705.3,46.77969,-121.77719,1152.0,16.5,10845.2,286.0,True,-3065.292944,-685.6279164,WNW,W,True,,SW,Tg,3.130985736846924
1224,11714.9,46.77975,-121.77739,1151.0,10.5,10862.2,290.0,True,-3080.518886,-678.9562208,WNW,WNW,True,,SW,Tg,4.556201934814453
1225,11724.5,46.77981,-121.7776,1150.0,14.7,10879.2,293.0,True,-3096.506261,-672.2845252,WNW,WNW,True,,SW,Tg,3.875521183013916
1226,11734.0,46.77987,-121.7778,1149.0,20.7,10896.2,296.0,True,-3111.732134,-665.6128297,WNW,WNW,True,,SW,Tg,2.5355305671691895
1227,11743.6,46.77991,-121.77789,1149.0,16.2,10904.2,299.0,False,-3118.583013,-661.1650326,WNW,WNW,True,,SW,Tg,3.3227908611297607
1228,11753.2,46.77995,-121.77798,1148.0,11.7,10912.1,302.0,True,-3125.433882,-656.7172356,WNW,WNW,True,,SW,Tg,3.5525450706481934
1229,11762.8,46.77999,-121.77807,1148.0,12.0,10920.1,302.0,True,-3132.284741,-652.2694386,WNW,WNW,True,,SW,Tg,2.751272439956665
1230,11772.3,46.78002,-121.77816,1148.0,12.0,10928.0,304.0,True,-3139.136172,-648.9335908,NW,WNW,True,,SW,Tg,3.244842767715454
1231,11781.9,46.78006,-121.77823,1148.0,12.4,10935.2,307.0,True,-3144.464084,-644.4857937,NW,NW,True,,SW,Tg,2.6053805351257324
1232,11791.5,46.78011,-121.77831,1147.0,12.8,10942.4,310.0,True,-3150.552867,-638.9260474,NW,NW,True,,SW,Tg,2.3729100227355957
1233,11801.0,46.78015,-121.77838,1146.0,13.2,10949.5,310.0,True,-3155.880762,-634.4782504,NW,NW,True,,SW,Tg,2.3720405101776123
1234,11810.6,46.78019,-121.77845,1146.0,13.2,10956.7,314.0,True,-3161.208649,-630.0304533,NW,NW,True,,SW,Tg,2.446873188018799
1235,11820.2,46.78023,-121.7785,1146.0,13.5,10963.2,317.0,True,-3165.013606,-625.5826563,NW,NW,True,,SW,Tg,2.4660415649414062
1236,11829.8,46.78028,-121.77856,1146.0,13.9,10969.6,321.0,True,-3169.579429,-620.02291,NW,NW,True,,SW,Tg,2.1834371089935303
1237,11839.3,46.78032,-121.77861,1145.0,14.2,10976.1,321.0,True,-3173.384373,-615.5751129,NW,NW,True,,SW,Tg,2.943995714187622
1238,11848.9,46.78037,-121.77866,1145.0,14.2,10982.6,324.0,True,-3177.188722,-610.0153666,NW,NW,True,,SW,Tg,3.763725996017456
1239,11858.5,46.7804,-121.77869,1145.0,15.6,10986.4,327.0,True,-3179.471328,-606.6795189,NNW,NW,True,,SW,Tg,3.401479482650757
1240,11868.0,46.78043,-121.77871,1144.0,16.9,10990.2,330.0,True,-3180.992472,-603.3436711,NNW,NW,True,,SW,Tg,4.233177185058594
1241,11877.6,46.78046,-121.77874,1144.0,18.2,10994.1,330.0,True,-3183.275074,-600.0078233,NNW,NW,True,,SW,Tg,4.4955034255981445
1242,11887.2,46.78049,-121.77876,1144.0,18.2,10997.9,330.0,True,-3184.796215,-596.6719755,NNW,NW,True,,SW,Tg,2.7884554862976074
1243,11896.8,46.78052,-121.77879,1143.0,18.2,11001.7,330.0,True,-3187.078811,-593.3361277,NNW,NW,True,,SW,Tg,2.6728897094726562
1244,11906.3,46.78055,-121.77881,1143.0,18.2,11005.6,330.0,True,-3188.599948,-590.0002799,NNW,NW,True,,SW,Tg,3.3044843673706055
1245,11915.9,46.78059,-121.77885,1143.0,17.1,11011.6,329.0,True,-3191.643404,-585.5524829,NNW,NW,True,,SW,Tg,3.846482753753662
1246,11925.5,46.78064,-121.7789,1143.0,16.0,11017.6,328.0,True,-3195.447716,-579.9927366,NNW,NW,True,,SW,Tg,2.5594420433044434
1247,11935.0,46.78069,-121.77894,1143.0,14.9,11023.6,328.0,True,-3198.490567,-574.4329903,NNW,NW,True,,SW,Tg,3.4373631477355957
1248,11944.6,46.78073,-121.77898,1143.0,14.9,11029.6,328.0,True,-3201.534007,-569.9851932,NNW,NW,True,,SW,Tg,4.716676712036133
1249,11954.2,46.78078,-121.77902,1143.0,14.9,11035.5,316.0,True,-3204.576847,-564.4254469,NW,NW,True,,SW,Tg,5.394125938415527
1250,11963.8,46.7808,-121.7791,1143.0,14.7,11042.0,303.0,True,-3210.667281,-562.2015484,WNW,NW,True,BRIDGE,W,Tg,5.2980475425720215
1251,11973.3,46.78082,-121.77918,1143.0,14.5,11048.4,291.0,True,-3216.75771,-559.9776499,WNW,W,False,BRIDGE,W,Tg,14.267009735107422
1252,11982.9,46.78084,-121.77926,1143.0,14.3,11054.9,291.0,True,-3222.848135,-557.7537513,WNW,W,False,BRIDGE,W,Tg,53.348106384277344
1253,11992.5,46.78086,-121.77934,1143.0,14.3,11061.3,276.0,True,-3228.938555,-555.5298528,W,W,False,BRIDGE,W,Tg,5.209659099578857
1254,12002.0,46.78083,-121.77942,1143.0,14.1,11068.2,260.0,True,-3235.031975,-558.8657006,W,W,False,BRIDGE,W,Tg,75.7537612915039
1255,12011.6,46.78081,-121.7795,1144.0,13.9,11075.0,245.0,True,-3241.1248,-561.0895991,WSW,W,False,BRIDGE,W,Tg,43.3795280456543
1256,12021.2,46.78078,-121.77958,1144.0,13.7,11081.8,245.0,True,-3247.218232,-564.4254469,WSW,W,False,BRIDGE,W,Tg,74.06204986572266
1257,12030.7,46.78076,-121.77966,1144.0,13.7,11088.7,238.0,True,-3253.311067,-566.6493454,WSW,W,False,BRIDGE,W,Tg,2.2654786109924316
1258,12040.3,46.78071,-121.77972,1144.0,13.8,11095.2,231.0,True,-3257.882814,-572.2090917,SW,SW,True,BRIDGE,W,Tg,2.166396141052246
1259,12049.9,46.78067,-121.77978,1144.0,14.0,11101.8,225.0,True,-3262.453964,-576.6568888,SW,SW,True,,SW,Tg,2.3591203689575195
1260,12059.5,46.78063,-121.77984,1143.0,14.1,11108.3,225.0,True,-3267.02512,-581.1046858,SW,SW,True,,SW,Tg,2.5133914947509766
1261,12069.0,46.78059,-121.7799,1143.0,14.1,11114.9,225.0,True,-3271.596283,-585.5524829,SW,SW,True,,SW,Tg,1.6274220943450928
1262,12078.6,46.78049,-121.78005,1142.0,9.8,11130.9,226.0,False,-3283.024221,-596.6719755,SW,SW,True,,SW,Tg,3.3290209770202637
1263,12088.2,46.78039,-121.78021,1141.0,14.5,11146.9,226.0,True,-3295.213659,-607.7914681,SW,SW,True,,SW,Tg,2.6843857765197754
1264,12097.7,46.78029,-121.78036,1140.0,19.2,11162.9,229.0,True,-3306.641683,-618.9109607,SW,SW,True,,SW,Tg,9.677874565124512
1265,12107.3,46.78015,-121.78063,1138.0,24.0,11188.5,231.0,True,-3327.209761,-634.4782504,SW,SW,True,,SW,Tg,7.240755558013916
1266,12116.9,46.78002,-121.7809,1137.0,28.8,11214.0,235.0,True,-3347.777324,-648.9335908,SW,SW,True,,SW,Tg,2.867849826812744
1267,12126.5,46.77998,-121.78099,1136.0,25.0,11222.5,235.0,True,-3354.632992,-653.3813878,SW,SW,True,,SW,Tg,2.626192569732666
1268,12136.0,46.77993,-121.78108,1136.0,16.5,11231.0,236.0,True,-3361.489295,-658.9411341,SW,SW,True,,SW,Tg,12.97552490234375
1269,12145.6,46.77989,-121.78118,1136.0,11.2,11239.5,236.0,True,-3369.106451,-663.3889312,SW,SW,True,,SW,Tg,2.52382230758667
1270,12155.2,46.77985,-121.78127,1135.0,11.2,11248.0,233.0,True,-3375.962152,-667.8367282,SW,SW,True,,SW,Tg,3.2342910766601562
1271,12164.7,46.77977,-121.7814,1134.0,10.3,11261.2,231.0,False,-3385.866247,-676.7323223,SW,SW,True,,SW,Tg,17.072986602783203
1272,12174.3,46.77969,-121.78153,1134.0,12.7,11274.5,228.0,True,-3395.770371,-685.6279164,SW,SW,True,,SW,Tg,24.789518356323242
1273,12183.9,46.77961,-121.78166,1133.0,15.1,11287.7,228.0,True,-3405.674524,-694.5235104,SW,SW,True,,SW,Tg,22.407773971557617
1274,12193.5,46.77953,-121.78179,1132.0,15.1,11301.0,226.0,True,-3415.578707,-703.4191045,SW,SW,True,,SW,Tg,4.365850448608398
1275,12203.0,46.77947,-121.78186,1132.0,12.9,11309.8,223.0,True,-3420.912816,-710.0908001,SW,SW,True,,SW,Tg,16.432586669921875
1276,12212.6,46.77941,-121.78194,1132.0,10.6,11318.5,221.0,True,-3427.008409,-716.7624956,SW,SW,True,,SW,Tg,8.896066665649414
1277,12222.2,46.77935,-121.78201,1131.0,10.8,11327.3,221.0,True,-3432.342542,-723.4341912,SW,SW,True,,SW,Tg,11.210816383361816
1278,12231.7,46.77929,-121.78209,1131.0,10.8,11336.0,223.0,True,-3438.438162,-730.1058868,SW,SW,True,,SW,Tg,10.381309509277344
1279,12241.3,46.77923,-121.78218,1130.0,10.1,11346.1,224.0,True,-3445.295271,-736.7775823,SW,SW,True,,SW,Tg,1.6816960573196411
1280,12250.9,46.77917,-121.78228,1130.0,9.7,11356.2,226.0,True,-3452.91387,-743.4492779,SW,SW,True,,SW,Tg,2.457165002822876
1281,12260.5,46.7791,-121.78237,1129.0,10.3,11366.2,226.0,True,-3459.771653,-751.2329227,SW,WSW,True,,SW,Tg,2.405320882797241
1282,12270.0,46.77904,-121.78247,1129.0,10.3,11376.3,226.0,True,-3467.390287,-757.9046182,SW,WSW,True,,SW,Tg,4.48479700088501
1283,12279.6,46.77898,-121.78257,1128.0,10.3,11386.4,231.0,True,-3475.008938,-764.5763138,SW,WSW,True,,SW,Tg,5.08051872253418
1284,12289.2,46.77893,-121.78269,1127.0,10.8,11397.4,236.0,True,-3484.149918,-770.1360601,SW,WSW,True,,SW,Tg,3.384723424911499
1285,12298.7,46.77888,-121.78282,1127.0,11.3,11408.5,240.0,True,-3494.052396,-775.6958064,WSW,WSW,True,,SW,Tg,1.2895698547363281
1286,12308.3,46.77883,-121.78294,1126.0,11.8,11419.5,241.0,True,-3503.19341,-781.2555526,WSW,WSW,True,,SW,Tg,1.4519704580307007
1287,12317.9,46.7788,-121.78302,1126.0,9.6,11426.1,242.0,True,-3509.287212,-784.5914004,WSW,WSW,True,,SW,Tg,3.01212739944458
1288,12327.4,46.77878,-121.7831,1126.0,11.8,11432.6,243.0,True,-3515.380368,-786.8152989,WSW,WSW,True,,SW,Tg,2.933485507965088
1289,12337.0,46.77875,-121.78317,1125.0,14.1,11439.2,243.0,True,-3520.712701,-790.1511467,WSW,WSW,True,,SW,Tg,2.788961410522461
1290,12346.6,46.77872,-121.78325,1125.0,14.1,11445.7,243.0,True,-3526.806522,-793.4869945,WSW,WSW,True,,SW,Tg,6.4750494956970215
